source_row_id,Title,IMDb Rating,Year,Certificates,Director,Star Cast,MetaScore,Duration (minutes),Poster-src,Genres
141,Trolls Band Together,6.0,2023,PG,Walt Dohrn,Anna Kendrick,53.0,91.0,"https://m.media-amazon.com/images/M/MV5BMTY4MDk2YWUtNWY1My00YjAxLWI4ZGQtMmRhN2FiNDI4NDRjXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_QL75_UX190_CR0,10,190,281_.jpg",Animation
142,Transformers One,7.1,2024,R,Josh Cooley,"Chris Hemsworth,Brian Tyree,Henry Scarlett,Johansson",66.9,116.3,No Poster Available,Animation
143,The Boy and the Heron,7.5,2023,PG-13,Hayao Miyazaki,Soma Santoki,91.0,124.0,"https://m.media-amazon.com/images/M/MV5BZjZkNThjNTMtOGU0Ni00ZDliLThmNGUtZmMxNWQ3YzAxZTQ1XkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_QL75_UY281_CR1,0,190,281_.jpg",Animation
144,The Lion King,8.5,1994,G,Roger Allers,Matthew Broderick,88.0,88.0,"https://m.media-amazon.com/images/M/MV5BYTYxNGMyZTYtMjE3MS00MzNjLWFjNmYtMDk3N2FmM2JiM2M1XkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Animation
145,Cars,7.2,2006,G,John Lasseter,Owen Wilson,73.0,116.0,"https://m.media-amazon.com/images/M/MV5BMTg5NzY0MzA2MV5BMl5BanBnXkFtZTYwNDc3NTc2._V1_QL75_UX190_CR0,0,190,281_.jpg",Animation
146,Shrek,7.9,2001,PG,Andrew Adamson,Mike Myers,84.0,90.0,"https://m.media-amazon.com/images/M/MV5BOGZhM2FhNTItODAzNi00YjA0LWEyN2UtNjJlYWQzYzU1MDg5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg",Animation
147,Spirited Away,8.6,2001,PG,Hayao Miyazaki,Daveigh Chase,96.0,125.0,"https://m.media-amazon.com/images/M/MV5BMjlmZmI5MDctNDE2YS00YWE0LWE5ZWItZDBhYWQ0NTcxNWRhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX190_CR0,0,190,281_.jpg",Animation
148,Moana 2,7.1,2024,R,David G. Derrick Jr.,"Gil Kenan,Jason Reitman,Ivan Reitman",66.9,116.3,No Poster Available,Animation
149,The Goonies,7.7,1985,PG,Richard Donner,Sean Astin,62.0,114.0,"https://m.media-amazon.com/images/M/MV5BNTNmZDc0ZDEtZjY3Ni00YmVjLTljNWQtMTE3NDAxNWFhMDk4XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,4,190,281_.jpg",Adventure
150,The Super Mario Bros. Movie,7.0,2023,PG,Aaron Horvath,Chris Pratt,46.0,92.0,"https://m.media-amazon.com/images/M/MV5BOTJhNzlmNzctNTU5Yy00N2YwLThhMjQtZDM0YjEzN2Y0ZjNhXkEyXkFqcGdeQXVyMTEwMTQ4MzU5._V1_QL75_UY281_CR0,0,190,281_.jpg",Animation
151,The Princess Bride,8.0,1987,PG,Rob Reiner,Cary Elwes,78.0,98.0,"https://m.media-amazon.com/images/M/MV5BYzdiOTVjZmQtNjAyNy00YjA2LTk5ZTAtNmJkMGQ5N2RmNjUxXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UY281_CR2,0,190,281_.jpg",Adventure
152,Jumanji,7.1,1995,PG,Joe Johnston,Robin Williams,39.0,104.0,"https://m.media-amazon.com/images/M/MV5BZTk2ZmUwYmEtNTcwZS00YmMyLWFkYjMtNTRmZDA3YWExMjc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR11,0,190,281_.jpg",Adventure
153,Sonic the Hedgehog 3,6.9,2024,R,Jeff Fowler,"Ben Schwartz,Colleen,O'Shaughnessey Idris,Elba",66.0,116.3,No Poster Available,Action
154,Unsung Hero,7.1,2024,PG,Richard L. Ramsey,Daisy Betts,46.0,113.0,"https://m.media-amazon.com/images/M/MV5BM2Q0ZmFjNjQtM2U4OC00YWViLWFhYTUtMmMwNmI2MDEwNmJmXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_QL75_UX190_CR0,2,190,281_.jpg",Drama
155,Descendants: The Rise of Red,6.9,2024,TV-G,Jennifer Phang,"Rita Ora,Joshua Colley,China Anne,Mc Clain",66.0,116.3,No Poster Available,Action
156,Harry Potter and the Sorcerer's Stone,7.6,2001,PG,Chris Columbus,Daniel Radcliffe,65.0,152.0,"https://m.media-amazon.com/images/M/MV5BNmQ0ODBhMjUtNDRhOC00MGQzLTk5MTAtZDliODg5NmU5MjZhXkEyXkFqcGdeQXVyNDUyOTg3Njg@._V1_QL75_UY281_CR1,0,190,281_.jpg",Adventure
157,Twister,6.5,1996,PG-13,Jan de Bont,"Helen Hunt,Bill Paxton,Cary Elwes",68.0,113.0,No Poster Available,Action
158,Land of Bad,6.5,2024,R,William Eubank,"Liam Hemsworth,Russell Crowe,Luke Hemsworth",57.0,113.0,No Poster Available,Action
159,You Can't Run Forever,4.4,2024,R,Michelle Schumacher,"J.K.,Simmons Fernanda,Urrejola Allen,Leech",66.9,102.0,No Poster Available,Drama
160,Saltburn,7.0,2023,R,Emerald Fennell,"Barry Keoghan,Jacob Elordi,Rosamund Pike",61.0,131.0,No Poster Available,Drama
161,Pearl,7.0,2022,R,Ti West,"Ti West,Mia Goth",76.0,103.0,No Poster Available,Drama
162,Force of Nature: The Dry 2,6.0,2024,R,Robert Connolly,"Eric Bana,Anna Torv,Deborra-Lee Furness",58.0,120.0,No Poster Available,Crime
163,The Crow,6.9,2024,R,Rupert Sanders,"Bill Skarsgård,FKA twigs,Danny Huston",66.0,116.3,No Poster Available,Action
164,Anatomy of a Fall,7.7,2023,R,Justine Triet,"Sandra Hüller,Swann Arlaud,Milo,Machado-Graner",86.0,151.0,No Poster Available,Crime
165,The Surfer,7.4,2024,R,Lorcan Finnegan,"Nicolas Cage,Julian Mc,Mahon Nicholas,Cassim",69.0,116.3,No Poster Available,Thriller
166,Manjummel Boys,8.4,2024,R,Chidambaram,"Soubin Shahir,Sreenath Bhasi,Balu Varghese",66.9,116.3,No Poster Available,Adventure
167,The Invitation,5.3,2022,PG-13,Jessica M. Thompson,"Nathalie Emmanuel,Thomas Doherty,Sean Pertwee",45.0,105.0,No Poster Available,Horror
168,The Watchers,6.9,2024,PG-13,Ishana Shyamalan,"Dakota Fanning,Georgina Campbell,Olwen Fouéré",66.0,102.0,No Poster Available,Fantasy
169,Where the Crawdads Sing,7.2,2022,PG-13,Olivia Newman,"Daisy,Edgar-Jones Taylor,John Smith,Harris Dickinson",43.0,125.0,No Poster Available,Drama
170,In a Violent Nature,5.7,2024,R,Chris Nash,Chris Nash,65.0,116.3,No Poster Available,Drama
171,The Strangers,6.1,2008,R,Bryan Bertino,"Scott Speedman,Liv Tyler,Gemma Ward",47.0,86.0,No Poster Available,Horror
172,The Judge,7.4,2014,R,David Dobkin,"Nick Schenk,Bill Dubuque,David Dobkin",48.0,141.0,No Poster Available,Crime
173,Twisters,6.9,2024,PG-13,Lee Isaac Chung,"Mark,L.,Smith Joseph,Kosinski Michael,Crichton",66.0,116.3,No Poster Available,Action
174,The Last Stop in Yuma County,7.0,2023,R,Francis Galluppi,"Jim Cummings,Faizon Love,Jocelin Donahue",72.0,90.0,No Poster Available,Crime
175,The Hunger Games: The Ballad of Songbirds & Snakes,6.7,2023,PG-13,Francis Lawrence,"Rachel Zegler,Tom Blyth,Viola Davis",54.0,157.0,No Poster Available,Action
176,Upgrade,7.5,2018,R,Leigh Whannell,"Logan,Marshall-Green Melanie,Vallejo Steve,Danielsen",67.0,100.0,No Poster Available,Action
177,X,6.5,2022,R,Ti West,"Mia Goth,Jenna Ortega,Brittany Snow",80.0,105.0,No Poster Available,Horror
178,Mad Max 2: The Road Warrior,7.6,1981,R,George Miller,"Terry Hayes,George Miller,Brian Hannant",77.0,96.0,No Poster Available,Action
179,Sting,5.7,2024,R,Kiah Roache-Turner,"Jermaine Fowler,Ryan Corr,Alyla Browne",57.0,92.0,No Poster Available,Horror
180,Monkey Man,6.9,2024,R,Dev Patel,"Dev Patel,Paul Angunawela,John Collee",70.0,121.0,No Poster Available,Action
181,The Beekeeper,6.4,2024,R,David Ayer,"Jason Statham,Emmy,Raver-Lampman Bobby,Naderi",53.0,105.0,No Poster Available,Action
182,Love Lies Bleeding,6.7,2024,R,Rose Glass,"Anna Baryshnikov,Kristen Stewart,Dave Franco",77.0,104.0,No Poster Available,Action
183,Dawn of the Planet of the Apes,7.6,2014,PG-13,Matt Reeves,"Mark Bomback,Rick Jaffa,Amanda Silver",79.0,130.0,No Poster Available,Action
184,Rise of the Planet of the Apes,7.6,2011,PG-13,Rupert Wyatt,"James Franco,Andy Serkis,Freida Pinto",68.0,105.0,No Poster Available,Action
185,Road House,6.2,2024,R,Doug Liman,"Anthony Bagarozzi,Chuck Mondry,R.,Lance Hill",57.0,121.0,No Poster Available,Action
186,Planet of the Apes,5.7,2001,PG-13,Tim Burton,"Pierre Boulle,William Broyles,Jr.Lawrence Konner",50.0,120.0,No Poster Available,Action
187,Mad Max,6.8,1979,R,George Miller,"James Mc,Causland George,Miller Byron,Kennedy",73.0,88.0,No Poster Available,Action
188,War for the Planet of the Apes,7.4,2017,PG-13,Matt Reeves,"Mark Bomback,Matt Reeves,Rick Jaffa",82.0,140.0,No Poster Available,Action
189,Longlegs,7.1,2024,R,Oz Perkins,"Nicolas Cage,Maika Monroe,Alicia Witt",66.9,101.0,No Poster Available,Crime
190,Disturbia,6.8,2007,PG-13,D.J. Caruso,"Christopher Landon,Carl Ellsworth",62.0,105.0,No Poster Available,Crime
191,Mothers' Instinct,6.3,2024,R,Benoît Delhomme,"Anne Hathaway,Jessica Chastain,Josh Charles",46.0,116.3,No Poster Available,Drama
192,Trigger Warning,7.1,2024,R,Mouly Surya,"Jessica Alba,Mark Webber,Anthony Michael,Hall",66.9,116.3,No Poster Available,Action
193,Boy Kills World,6.5,2023,R,Moritz Mohr,"Tyler Burton,Smith Arend,Remmers Moritz,Mohr",47.0,111.0,No Poster Available,Action
194,Abigail,6.7,2024,R,Matt Bettinelli-Olpin,"Melissa Barrera,Dan Stevens,Alisha Weir",62.0,109.0,No Poster Available,Horror
195,Godzilla x Kong: The New Empire,6.2,2024,PG-13,Adam Wingard,"Terry Rossio,Adam Wingard,Simon Barrett",47.0,115.0,No Poster Available,Action
196,Madame Web,3.9,2024,PG-13,S.J. Clarkson,"Matt Sazama,Burk Sharpless,Claire Parker",26.0,116.0,No Poster Available,Action
197,Civil War,7.3,2024,R,Alex Garland,"Kirsten Dunst,Wagner Moura,Cailee Spaeny",75.0,109.0,No Poster Available,Action
198,Mad Max: Fury Road,8.1,2015,R,George Miller,"Tom Hardy,Charlize Theron,Nicholas Hoult",90.0,120.0,No Poster Available,Action
199,Atlas,5.6,2024,PG-13,Brad Peyton,"Jennifer Lopez,Simu Liu,Sterling,K.,Brown",37.0,118.0,No Poster Available,Action
200,Furiosa: A Mad Max Saga,7.9,2024,R,George Miller,"Anya,Taylor-Joy Chris,Hemsworth Tom,Burke",79.0,148.0,No Poster Available,Action
201,"Red, White & Royal Blue",7.0,2023,R,Matthew López,"Taylor Zakhar,Perez Nicholas,Galitzine Uma,Thurman",62.0,118.0,No Poster Available,Comedy
202,Despicable Me 4,6.3,2024,PG,Chris Renaud,Steve Carell,50.0,95.0,"https://m.media-amazon.com/images/M/MV5BOTk4MjFhZTMtOWIxOS00YzE2LThkZGEtMzg0MDAyMmFiZmU1XkEyXkFqcGdeQXVyMTY3ODkyNDkz._V1_QL75_UX190_CR0,2,190,281_.jpg",Animation
203,Migration,6.7,2023,PG,Benjamin Renner,Kumail Nanjiani,56.0,83.0,"https://m.media-amazon.com/images/M/MV5BYTIxZDM5YWItM2Y1My00ODg5LTkzNjAtMWFlZTNlODg0MzEyXkEyXkFqcGdeQXVyMTA5ODEyNTc5._V1_QL75_UX190_CR0,2,190,281_.jpg",Animation
204,Ghostbusters: Afterlife,7.0,2021,PG-13,Jason Reitman,"Gil Kenan,Jason Reitman,Ivan Reitman",45.0,124.0,No Poster Available,Adventure
205,Sasquatch Sunset,5.6,2024,R,David Zellner,"Jesse Eisenberg,Riley Keough,Christophe,Zajac-Denek",65.0,88.0,No Poster Available,Action
206,10 Things I Hate About You,7.3,1999,PG-13,Gil Junger,"Heath Ledger,Julia Stiles,Joseph,Gordon-Levitt",70.0,97.0,No Poster Available,Comedy
207,Babes,6.5,2024,R,Pamela Adlon,"Elena Ouspenskaia,Sandra Bernhard,Oliver Platt",74.0,104.0,No Poster Available,Comedy
208,No Hard Feelings,6.4,2023,R,Gene Stupnitsky,"Jennifer Lawrence,Andrew Barth,Feldman Laura,Benanti",59.0,103.0,No Poster Available,Comedy
209,Ghostbusters,7.8,1984,PG,Ivan Reitman,"Bill Murray,Dan Aykroyd,Sigourney Weaver",71.0,105.0,No Poster Available,Action
210,Borderlands,6.9,2024,R,Eli Roth,"Eli Roth,Joe Crombie",66.0,116.3,No Poster Available,Action
211,Dream Scenario,6.9,2023,R,Kristoffer Borgli,"Lily Bird,Nicolas Cage,Julianne Nicholson",74.0,102.0,No Poster Available,Comedy
212,Seize Them!,5.0,2024,R,Curtis Vowell,"Aimee Lou,Wood Jessica,Hynes Matthew,Cottle",44.0,116.3,No Poster Available,Comedy
213,The Wolf of Wall Street,8.2,2013,R,Martin Scorsese,"Leonardo Di,Caprio Jonah,Hill Margot,Robbie",75.0,180.0,No Poster Available,Biography
214,Inside Out,8.1,2015,PG,Pete Docter,Amy Poehler,94.0,95.0,"https://m.media-amazon.com/images/M/MV5BOTgxMDQwMDk0OF5BMl5BanBnXkFtZTgwNjU5OTg2NDE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Animation
215,Deadpool,8.0,2016,R,Tim Miller,"Ryan Reynolds,Morena Baccarin,T.J.,Miller",65.0,108.0,No Poster Available,Action
216,Wish,5.6,2023,PG,Chris Buck,"Ariana De,Bose",47.0,95.0,"https://m.media-amazon.com/images/M/MV5BYWQ4M2ZmODItNzZhYi00MzY1LTk2ZmItYTUwODI2NzJmN2JiXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Animation
217,Madgaon Express,7.2,2024,R,Kunal Kemmu,"Divyendu Sharma,Pratik Gandhi,Avinash Tiwary",66.9,116.3,No Poster Available,Comedy
218,Crew,6.0,2024,R,Rajesh A Krishnan,"Tabu Kareena,Kapoor Kriti,Sanon",66.0,116.3,No Poster Available,Comedy
219,Miller's Girl,5.2,2024,R,Jade Halley Bartlett,"Martin Freeman,Jenna Ortega,Bashir Salahuddin",41.0,93.0,No Poster Available,Comedy
220,Wonka,7.0,2023,PG,Paul King,Timothée Chalamet,66.0,116.0,"https://m.media-amazon.com/images/M/MV5BNDM4NTk0NjktZDJhMi00MmFmLTliMzEtN2RkZDY2OTNiMDgzXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_QL75_UY281_CR18,0,190,281_.jpg",Adventure
221,The Coffee Table,6.8,2022,16+,Caye Casas,"David Pareja,Estefanía de,los Santos,Josep Maria,Riera",72.0,91.0,No Poster Available,Comedy
222,Kung Fu Panda 4,6.3,2024,PG,Mike Mitchell,Jack Black,54.0,94.0,"https://m.media-amazon.com/images/M/MV5BZDY0YzI0OTctYjVhYy00MTVhLWE0NTgtYTRmYTBmOTE3YTViXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_QL75_UX190_CR0,10,190,281_.jpg",Animation
223,Anora,7.9,2024,R,Sean Baker,"Mikey Madison,Mark Eydelshteyn,Yura Borisov",89.0,116.3,No Poster Available,Comedy
224,The Holdovers,7.9,2023,R,Alexander Payne,"Paul Giamatti,Da'Vine Joy,Randolph Dominic,Sessa",82.0,133.0,No Poster Available,Comedy
225,Barbie,6.8,2023,PG-13,Greta Gerwig,"Margot Robbie,Ryan Gosling,Issa Rae",80.0,114.0,No Poster Available,Adventure
226,Argylle,5.7,2024,PG-13,Matthew Vaughn,"Henry Cavill,Bryce Dallas,Howard Sam,Rockwell",35.0,139.0,No Poster Available,Action
227,American Fiction,7.5,2023,R,Cord Jefferson,"Jeffrey Wright,Tracee Ellis,Ross John,Ortiz",81.0,117.0,No Poster Available,Comedy
228,Bullet Train,7.3,2022,R,David Leitch,"Brad Pitt,Joey King,Aaron,Taylor-Johnson",49.0,127.0,No Poster Available,Action
229,Once Upon a Time... in Hollywood,7.6,2019,R,Quentin Tarantino,"Leonardo Di,Caprio Brad,Pitt Margot,Robbie",84.0,161.0,No Poster Available,Comedy
230,Beverly Hills Cop: Axel F,7.1,2024,R,Mark Molloy,"Will Beall,Tom Gormican,Kevin Etten",66.9,115.0,No Poster Available,Action
231,Inside Out 2,7.9,2024,PG,Kelsey Mann,Amy Poehler,73.0,96.0,"https://m.media-amazon.com/images/M/MV5BYTc1MDQ3NjAtOWEzMi00YzE1LWI2OWUtNjQ0OWJkMzI3MDhmXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Animation
232,Bad Boys: Ride or Die,6.9,2024,R,Adil El Arbi,"Will Smith,Martin Lawrence,Vanessa Hudgens",66.0,116.3,No Poster Available,Action
233,Beetlejuice,7.5,1988,PG,Tim Burton,"Michael Mc,Dowell Larry,Wilson Warren,Skaaren",71.0,92.0,No Poster Available,Comedy
234,Hit Man,7.4,2023,R,Richard Linklater,"Adria Arjona,Glen Powell,Retta",83.0,115.0,No Poster Available,Action
235,Laapataa Ladies,8.5,2023,R,Kiran Rao,"Nitanshi Goel,Pratibha Ranta,Sparsh Shrivastava",66.9,116.3,No Poster Available,Comedy
236,Ghostbusters: Frozen Empire,6.2,2024,PG-13,Gil Kenan,"Gil Kenan,Jason Reitman,Ivan Reitman",46.0,115.0,No Poster Available,Adventure
237,A Simple Favor,6.8,2018,R,Paul Feig,"Anna Kendrick,Blake Lively,Henry Golding",67.0,117.0,No Poster Available,Comedy
238,Poor Things,7.9,2023,R,Yorgos Lanthimos,"Emma Stone,Mark Ruffalo,Willem Dafoe",88.0,141.0,No Poster Available,Comedy
239,Thelma the Unicorn,5.8,2024,PG,Jared Hess,Brittany Howard,64.0,93.0,"https://m.media-amazon.com/images/M/MV5BZmI0OTU4M2MtYmNhZi00MjM1LWJmMmUtYmQzN2E3YTQ3YjZhXkEyXkFqcGdeQXVyMTE2NDA4MDMy._V1_QL75_UX190_CR0,0,190,281_.jpg",Animation
240,Unfrosted,5.5,2024,PG-13,Jerry Seinfeld,"Jerry Seinfeld,Spike Feresten,Andy Robin",42.0,97.0,No Poster Available,Biography
241,Emilia Perez,7.2,2024,R,Jacques Audiard,"Jacques Audiard,Thomas Bidegain,Nicolas Livecchi",70.0,116.3,No Poster Available,Comedy
242,Anyone But You,6.1,2023,R,Will Gluck,"Ilana Wolpert,Will Gluck",52.0,103.0,No Poster Available,Comedy
243,Deadpool & Wolverine,7.1,2024,R,Shawn Levy,"Shawn Levy,Rhett Reese,Ryan Reynolds",66.9,116.3,No Poster Available,Action
244,The Garfield Movie,5.8,2024,PG,Mark Dindal,Chris Pratt,31.0,101.0,"https://m.media-amazon.com/images/M/MV5BZDdlNTIwNjYtNzVhNS00MGVmLTk1ZGYtZmZiMjhiMmQ1ZjkwXkEyXkFqcGdeQXVyMTY3ODkyNDkz._V1_QL75_UX190_CR0,2,190,281_.jpg",Animation
245,Kinds of Kindness,7.0,2024,R,Yorgos Lanthimos,"Efthimis Filippou,Yorgos Lanthimos",72.0,164.0,No Poster Available,Comedy
246,Mother of the Bride,4.8,2024,TV-PG,Mark Waters,"Brooke Shields,Miranda Cosgrove,Benjamin Bratt",39.0,88.0,No Poster Available,Comedy
247,Beetlejuice Beetlejuice,7.1,2024,R,Tim Burton,"Alfred Gough,Miles Millar,Seth,Grahame-Smith",66.9,116.3,No Poster Available,Comedy
248,The Idea of You,6.4,2024,R,Michael Showalter,"Anne Hathaway,Nicholas Galitzine,Ella Rubin",67.0,115.0,No Poster Available,Comedy
249,IF,6.5,2024,PG,John Krasinski,Cailey Fleming,46.0,104.0,"https://m.media-amazon.com/images/M/MV5BYWQ4OGI2MmQtZjUxMC00Njg2LWJiZTQtYmFmZjI5ZmI1Y2U1XkEyXkFqcGdeQXVyMTA1NjE5MTAz._V1_QL75_UY281_CR1,0,190,281_.jpg",Animation
250,The Fall Guy,7.1,2024,PG-13,David Leitch,"Ryan Gosling,Emily Blunt,Aaron,Taylor-Johnson",73.0,126.0,No Poster Available,Action
251,Elvira Madigan,7.0,1967,PG,Bo Widerberg,"Pia Degermark,Thommy Berggren,Lennart Malmer",66.0,91.0,"https://m.media-amazon.com/images/M/MV5BMmY2NjA5MTktYTAxOS00M2Q2LWE3OGEtMjQ0Y2UxNTE2OGE1XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_QL75_UY281_CR7,0,190,281_.jpg",Biography
252,The Kid Stays in the Picture,7.3,2002,R,Nanette Burstein,"Robert Evans,Eddie Albert,Peter Bart",75.0,93.0,"https://m.media-amazon.com/images/M/MV5BZjhiZmI4NjgtZjhiNC00MGNhLTg4YWMtOWIwYzJhMjc2Yjk1XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,1,190,281_.jpg",Documentary
253,Mahler,7.0,1974,PG,Ken Russell,"Robert Powell,Georgina Hale,Lee Montague",66.0,115.0,"https://m.media-amazon.com/images/M/MV5BYzY4MzQ3ZWMtMDM5ZC00ODcxLWEwMDgtZWYzMTJlMGRlZmU1XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Biography
254,The Dark Horse,7.4,2014,R,James Napier Robertson,"Cliff Curtis,James Rolleston,Kirk Torrance",77.0,124.0,"https://m.media-amazon.com/images/M/MV5BMjQzNjIxOTI4OF5BMl5BanBnXkFtZTgwMzQwNTg5NzE@._V1_QL75_UY281_CR0,0,190,281_.jpg",Biography
255,Stephen Curry: Underrated,7.3,2023,PG-13,Peter Nicks,"Stephen Curry,Bob Mc,Killop Jason,Richards",69.0,110.0,"https://m.media-amazon.com/images/M/MV5BOTNhZWEzZWYtMDE3ZS00ZTBmLTg4ZTktZTE4ZmI3ZjBkYjQ5XkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_QL75_UX190_CR0,2,190,281_.jpg",Documentary
256,Carrington,6.8,1995,R,Christopher Hampton,"Emma Thompson,Jonathan Pryce,Steven Waddington",66.0,121.0,"https://m.media-amazon.com/images/M/MV5BZjQ3MTBkNDEtMGRlZS00OTY0LTkzYjktOWU2MzI3ZDRiMjY5XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX190_CR0,2,190,281_.jpg",Biography
257,Georgetown,6.2,2019,R,Christoph Waltz,"Christoph Waltz,Vanessa Redgrave,Annette Bening",49.0,99.0,"https://m.media-amazon.com/images/M/MV5BMmZlMzQ5N2MtMWI0ZS00MzMxLWE1MjYtZDUwZGNjYjYzZmYyXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_QL75_UX190_CR0,2,190,281_.jpg",Biography
258,Miles Ahead,6.4,2015,R,Don Cheadle,"Steven Baigelman,Don Cheadle,Stephen,J.,Rivele",64.0,100.0,"https://m.media-amazon.com/images/M/MV5BYTU5NDRjNmItZGZlMi00ZjJiLTk5YzAtZmY1ZDc4ZGZhMjFhXkEyXkFqcGdeQXVyNTM0OTY0NTI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Biography
259,The King of Kong: A Fistful of Quarters,8.0,2007,PG-13,Seth Gordon,"Steve Wiebe,Billy Mitchell,Mark Alpiger",83.0,79.0,"https://m.media-amazon.com/images/M/MV5BMzIwMmIwNzEtODhhOS00ZjFjLWI1OGMtNjBiMDFkMTgzZTY2XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UX190_CR0,0,190,281_.jpg",Documentary
260,The Devil's Violinist,6.0,2013,R,Bernard Rose,"David Garrett,Jared Harris,Joely Richardson",38.0,122.0,"https://m.media-amazon.com/images/M/MV5BNTQ1MjUzMTY0Nl5BMl5BanBnXkFtZTgwNjAwNDM1MDE@._V1_QL75_UY281_CR5,0,190,281_.jpg",Biography
261,Cobb,6.4,1994,R,Ron Shelton,"Al Stump,Ron Shelton",66.0,128.0,"https://m.media-amazon.com/images/M/MV5BMzg5YzgwMjgtOWFiYy00YmEyLWJlY2EtZjg5YWQwOTlkMTBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Biography
262,Godard Mon Amour,6.6,2017,R,Michel Hazanavicius,"Louis Garrel,Stacy Martin,Bérénice Bejo",55.0,107.0,"https://m.media-amazon.com/images/M/MV5BYTNkNGQ0MDctNGNjMS00Y2NhLTk4MTItYjMyMDczZWVjMTJkXkEyXkFqcGdeQXVyNjc0MzY3NTA@._V1_QL75_UX190_CR0,0,190,281_.jpg",Biography
263,It's All Gone Pete Tong,7.2,2004,R,Michael Dowse,"Paul Kaye,Beatriz Batarda,Kate Magowan",56.0,90.0,"https://m.media-amazon.com/images/M/MV5BMTY0OTY2MzMyN15BMl5BanBnXkFtZTcwNzE5NTgyMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Biography
264,Chuck,6.5,2016,R,Philippe Falardeau,"Jeff Feuerzeig,Jerry Stahl,Michael Cristofer",68.0,98.0,"https://m.media-amazon.com/images/M/MV5BYzkxYmFlNjQtMGY2Ni00ZDZmLTk4NzktMTc2Mzg0OTY5MjUyXkEyXkFqcGdeQXVyNTIyODMzMzA@._V1_QL75_UX190_CR0,0,190,281_.jpg",Biography
265,Married Life,6.2,2007,PG-13,Ira Sachs,"Chris Cooper,Patricia Clarkson,Rachel Mc,Adams",65.0,91.0,"https://m.media-amazon.com/images/M/MV5BOTUwOTYyMzkxNF5BMl5BanBnXkFtZTcwNjQ2NTg1MQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg",Biography
266,Lonesome Soldier,6.2,2023,R,Nino Aldi,"Alexander Randazzo,Lionel Chetwynd,Linda Lee",66.0,109.0,"https://m.media-amazon.com/images/M/MV5BMzYxMTRkOGItZWMwNy00ZGFiLTg3NDgtMzIxNWQ2M2FiMGFkXkEyXkFqcGdeQXVyNDY4NjQwMTk@._V1_QL75_UX190_CR0,0,190,281_.jpg",Biography
267,My Father's Glory,7.6,1990,G,Yves Robert,"Louis Nucéra,Marcel Pagnol,Yves Robert",66.0,105.0,"https://m.media-amazon.com/images/M/MV5BNzhmN2E0OGItODNjYy00NTlmLTliOWQtOWNjZDQ2MjViOTcwXkEyXkFqcGdeQXVyMTIzMzQ1ODg4._V1_QL75_UY281_CR11,0,190,281_.jpg",Adventure
268,13 Minutes,7.0,2015,R,Oliver Hirschbiegel,"Christian Friedel,Katharina Schüttler,Burghart Klaußner",58.0,114.0,"https://m.media-amazon.com/images/M/MV5BMTU3MzYzNDEzN15BMl5BanBnXkFtZTgwODM5NTY0MTI@._V1_QL75_UY281_CR3,0,190,281_.jpg",Biography
269,Salome's Last Dance,6.4,1988,R,Ken Russell,"Glenda Jackson,Stratford Johns,Nickolas Grace",66.0,89.0,"https://m.media-amazon.com/images/M/MV5BNzBkNmI5MzQtZDVjOS00YWQ2LTkyMTktYTU1OTE0ZmRhYWM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,9,190,281_.jpg",Biography
